Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Loan Amount Request (USD),Dependents,Property ID,Location,Property Price,Loan Sanction Amount (USD)
C-45353,Franklin Krieger,M,62,2990.52,Low,State servant,27568.48,2,195,Rural,48938.58,0
C-49701,Annamaria Lundy,F,41,967.1,Low,Commercial associate,77009.45,2,970,Semi-Urban,87972.1,0
C-39665,Jacquetta Para,M,18,1146.99,Low,Commercial associate,26279.47,3,425,Semi-Urban,44808.44,0
C-34157,Wan Calender,M,31,3181.79,Low,Working,56230.74,1,769,Semi-Urban,64656.86,0
C-46327,Minerva Straughter,M,38,2021.12,Low,Working,281022.99,4,213,Semi-Urban,519776.2,0
C-46519,Kera Bye,M,40,2435.91,Low,Working,60339,2,113,Semi-Urban,72861.07,0
C-22251,Rod Funk,M,29,2562.95,Low,Working,27599.48,5,849,Semi-Urban,31176.34,0
C-36250,Lakendra Shoultz,M,64,1857.54,Low,Working,82812.81,2,402,Rural,111218.06,0
C-46812,Lavern Tome,M,19,1385.55,Low,Working,39445.27,1,441,Semi-Urban,65250.01,0
C-42891,Kera Twiford,F,56,1208.54,Low,Working,34278.64,2,537,Semi-Urban,57338.99,0
C-14804,Franklin Litz,F,18,1497.23,Low,Commercial associate,30847.01,3,819,Semi-Urban,56421.47,0
C-48323,Julius Gitlin,M,22,8556.16,Low,Commercial associate,278598.47,4,172,Urban,485963.49,0
C-49612,Lesli Grasso,F,44,993.21,Low,Working,26814.58,1,932,Semi-Urban,36037.73,0
C-49252,Guadalupe Troester,F,51,10522.61,Low,Commercial associate,74659.88,3,823,Semi-Urban,95932.16,0
C-7640,Jacquetta Harsh,F,28,3492.47,Low,Working,94213.04,1,513,Semi-Urban,172745.34,0
C-41014,Alyson Montoya,M,38,2289.23,Low,Commercial associate,87458.42,1,970,Semi-Urban,129017.76,0
C-43455,Darlena Lamantia,F,59,1622.56,Low,Working,111344.39,2,356,Semi-Urban,193871.13,0
C-45848,Dulcie Borges,F,57,1535.99,Low,Working,37827.74,1,525,Semi-Urban,60495.08,0
C-47883,Katrina Whittier,F,65,1453.12,High,Pensioner,105949.51,2,746,Semi-Urban,122595.15,0
C-44151,Earlie Hagar,M,30,1203.13,Low,Commercial associate,77519.11,3,707,Rural,118091.86,0
C-43739,Suzanna Byham,F,43,1037.04,Low,Working,31349.22,5,811,Rural,52483.76,0
C-48171,Fanny Leeds,M,18,3883.84,Low,Working,288605.16,3,414,Rural,328149.78,0
C-34821,Kraig Maher,F,18,1611.23,Low,Working,34458.6,1,787,Semi-Urban,65436.42,0
C-43228,Mason Pendelton,M,28,1354.06,Low,Working,7609.23,4,721,Semi-Urban,11941.07,0
C-49894,Karlyn Diem,F,54,2809.33,Low,Working,47711.47,2,534,Semi-Urban,80649.45,0
C-20872,Margareta Bartle,M,28,5635.34,Low,Working,86112,0,957,Semi-Urban,142355.58,0
C-44055,Lesia Esser,F,62,3301.15,Low,Working,24914.25,2,306,Semi-Urban,44721.76,0
C-46250,Nilda Houseknecht,M,29,6170.05,Low,Commercial associate,19640.68,1,666,Semi-Urban,28770.5,0
C-42416,Candy Byham,F,44,2038.46,Low,Working,32246.88,2,758,Semi-Urban,36700.01,0
C-17817,Nelly Manrique,F,31,2022.57,Low,Working,66151.15,1,601,Semi-Urban,98420.33,0
C-43360,Lynn Hartson,M,64,2054.03,Low,Working,35372.65,3,789,Semi-Urban,43264.02,0
C-19131,Annelle Rodas,M,57,1367.78,Low,Working,62587.59,0,854,Semi-Urban,74475.7,0
C-49844,Opal Colella,M,18,2793.32,Low,Working,179368.02,1,586,Semi-Urban,306638.93,0
C-47023,William Beaulieu,M,56,1341.67,Low,Working,24553.43,2,72,Semi-Urban,45527.13,0
C-45192,Shaquana Paredez,M,58,1212.06,Low,Commercial associate,25914.56,1,772,Semi-Urban,48216.93,0
C-16862,Maudie Creamer,F,41,2030.25,Low,Working,127074.43,2,824,Semi-Urban,188227.44,0
C-48420,Nelly Priester,F,55,1823.02,Low,Working,164010.97,5,928,Semi-Urban,271574.48,0
C-47297,Lavern Bolles,F,19,2240.9,Low,Working,145378.63,2,976,Semi-Urban,256683.71,0
C-48026,Xavier Cardwell,M,42,2787.65,Low,Commercial associate,41759.51,3,764,Semi-Urban,76944.81,0
C-49937,Mellissa Kaspar,M,30,6587.4,Low,Commercial associate,135821.31,3,134,Urban,179068.9,0
C-43789,Mayra Chamberlin,M,18,1940.62,Low,Working,155067.52,2,592,Semi-Urban,291617.4,0
C-39269,Teri Alanis,M,50,2724.84,Low,Commercial associate,63199.75,4,797,Semi-Urban,113431.59,0
C-26948,Sallie Fitch,F,36,2664.96,Low,Commercial associate,237367.68,2,438,Semi-Urban,323740.54,0
C-47317,Glenda Saraiva,F,28,1311.06,Low,Working,50270.7,2,754,Semi-Urban,65886.22,0
C-14912,Jeanine Addington,F,32,2225.07,Low,Working,39229.73,3,1,Rural,71769.15,0
C-34873,Regenia Hiemstra,F,57,1504.03,Low,Working,41182.72,4,57,Semi-Urban,77974.2,0
C-45030,Jeanine Nipper,M,58,2551.06,Low,Working,127627.34,2,294,Semi-Urban,228791.69,0
C-45238,Nolan Gagliano,F,49,4402.01,Low,Commercial associate,193119.02,2,184,Urban,251896.85,0
C-11474,Armida Collado,F,53,2803.71,Low,Working,40795.48,1,420,Semi-Urban,57889.2,0
C-23659,Francis Raminez,F,58,1015.06,Low,State servant,70395.14,0,670,Semi-Urban,120772.34,0
C-29039,Annamaria Skillman,F,45,5939.75,Low,Commercial associate,93591.83,1,441,Rural,131628.72,0
C-44329,Dorotha Rosecrans,M,44,2117.04,Low,State servant,97261.42,1,510,Semi-Urban,129472.26,0
C-42715,Granville Patrick,M,52,3078.63,Low,Working,77628.89,2,31,Rural,86264.67,0
C-14859,Teri Steffens,F,18,1847.08,Low,Working,132436.09,2,158,Semi-Urban,199705.96,0
C-34312,Joanna Bowerman,F,43,1684.18,Low,Commercial associate,39165.04,3,290,Semi-Urban,60749.54,0
C-28714,Meghan Klopp,F,63,1723.05,Low,Working,61655.86,4,212,Semi-Urban,78081.01,0
C-41275,Samantha Lou,F,24,2443.72,Low,Commercial associate,40741.73,1,45,Urban,65714.11,0
C-24674,Raisa Corbell,F,18,3369.16,Low,Commercial associate,168465.15,5,442,Urban,248289.45,0
C-48075,Clarinda Burger,F,21,1274.2,Low,State servant,40390.04,1,983,Semi-Urban,54667.67,0
C-44907,Wiley Bulfer,M,53,2759.52,Low,Working,145075.55,1,921,Semi-Urban,253659.27,0
C-44602,Mickey Sheahan,M,64,1122.35,Low,Working,34674.69,2,568,Semi-Urban,60930.56,0
C-46550,Sybil Minear,F,52,2645.67,Low,Working,138745.89,2,363,Rural,190522.71,0
C-16015,Ivory Melendez,F,18,2839.41,Low,Working,102667.62,2,518,Rural,153338.75,0
C-49984,Lavern Tank,M,62,2443.32,Low,Working,72184.37,2,188,Semi-Urban,103639,0
C-41298,Selena Greenburg,F,40,3976.15,Low,Working,80643.79,1,956,Rural,94942.31,0
C-47652,Mellissa Albin,F,65,1312.42,High,Pensioner,22923.56,2,397,Semi-Urban,30250.63,0
C-44765,Lynn Trull,M,47,2054.61,Low,Working,76828.62,3,97,Urban,111504.91,0
C-46596,Flavia Swope,F,29,2310.17,Low,Working,33929.16,2,880,Rural,49982.72,0
C-4649,Carmelo Garnica,F,18,2437.44,Low,Commercial associate,21375.71,3,631,Semi-Urban,32235.4,0
C-31714,Chantel Calderone,F,18,3740.85,Low,Working,99914.45,3,698,Semi-Urban,185294.08,0
C-46778,Francie Krieger,F,44,4392.78,Low,Commercial associate,137581.27,2,838,Semi-Urban,178730.45,0
C-42665,Estefana Wetzler,F,54,2641.06,Low,Commercial associate,132881.15,3,958,Semi-Urban,161728.05,0
C-22192,Solange Sheahan,M,48,3867.67,Low,Working,140690.9,2,887,Semi-Urban,205882.3,0
C-44262,Idalia Freund,M,22,2652.35,Low,Commercial associate,202842.18,2,522,Rural,361845,0
C-40868,Mariana Rosol,F,65,1655.98,High,Pensioner,42981.89,1,96,Semi-Urban,55947.21,0
C-42086,Jacquetta Homan,M,44,1008.04,Low,Commercial associate,18697.83,2,486,Semi-Urban,30797.33,0
C-48375,Frederica Cephus,M,51,2119.92,Low,Working,107700.57,2,212,Semi-Urban,157016.72,0
C-49869,Jenni Duhart,F,28,2023.64,Low,Working,91196.99,2,245,Semi-Urban,125744.13,0
C-26286,Dominica Lenhardt,M,18,5000.64,Low,Working,156843,1,239,Semi-Urban,214021.33,0
C-2323,Desire Mancil,M,18,2528.7,Low,Commercial associate,67982.01,1,357,Semi-Urban,76405.99,0
C-48364,Scottie Ankrom,F,22,3014.98,Low,Commercial associate,203255.14,1,739,Semi-Urban,338701.38,0
C-39218,Leeanne Lemus,M,18,2094.27,Low,Working,34022.2,1,665,Semi-Urban,46468.9,0
C-41341,Leslie Obando,F,59,2463.25,Low,Working,149823.06,1,991,Semi-Urban,165339.41,0
C-19491,Kenny Buice,M,25,1891.42,Low,State servant,66026.12,1,742,Semi-Urban,88441.18,0
C-23262,Darlena Deford,M,42,1513.81,Low,Working,74256.51,3,721,Rural,137117.69,0
C-44017,Keren Vaughn,M,18,3342.64,Low,Working,63288.05,1,121,Rural,107631.07,0
C-42222,Maricela Lewandowski,F,47,1975.12,Low,Commercial associate,64980.45,2,566,Urban,97057.77,0
C-45360,Alayna Rothe,F,54,4483.37,Low,Commercial associate,66395.23,2,809,Semi-Urban,123059.32,0
C-7185,Kenny Kampf,F,32,2437.22,Low,Commercial associate,81105.47,1,581,Semi-Urban,130279.66,0
C-49202,Kerri Kellen,M,58,1969.02,Low,Working,48166.07,2,584,Semi-Urban,69721.33,0
C-45937,Alayna Lappin,F,33,2572.55,Low,Commercial associate,67020.62,2,807,Rural,121208.12,0
C-20253,Dorothy Eder,M,61,1705.16,Low,Working,50635.71,1,278,Rural,91152.84,0
C-47173,Antonio Wiltse,M,18,4011.65,Low,Commercial associate,188042.18,5,193,Rural,265572.45,0
C-41379,Stephaine Cephus,F,18,930.07,Low,Working,17184.01,3,638,Semi-Urban,31584.71,0
C-22652,Marietta Janes,F,44,3812.6,Low,Commercial associate,22148.48,0,463,Semi-Urban,28252.49,0
C-48827,Alva Cao,M,21,1985.59,Low,Working,91992.12,2,577,Rural,129813.09,0
C-45451,Faustina Arent,F,51,4710.82,Low,Commercial associate,108315.62,2,60,Semi-Urban,150840.21,0
C-31420,Krystin Watts,F,39,2066.15,Low,Working,133581.91,3,188,Semi-Urban,231214.82,0
C-49303,Annalisa Greely,M,59,4238.94,Low,Working,56665.56,2,671,Urban,73336.16,0
C-42804,Luisa Smidt,F,44,1023.66,Low,Working,21353.58,2,577,Urban,40167.4,0
C-48653,Jennette Kenley,F,36,1244.43,Low,Commercial associate,25991.9,2,98,Rural,33414.83,0
C-25152,Francie Wolter,F,47,983.26,Low,Working,25946.13,0,984,Semi-Urban,47600.12,0
C-9061,Pattie Melanson,F,63,1624.5,Low,State servant,68296.9,1,626,Semi-Urban,128630.32,0
C-42060,Pattie Jeffreys,M,54,6984.12,Low,Commercial associate,160667.38,2,266,Urban,252790.01,0
C-42022,Mechelle Skipworth,M,41,2701,Low,Commercial associate,129875.99,4,344,Semi-Urban,234320.6,0
C-32590,Cinda Primeaux,M,60,1296.08,Low,State servant,18885.47,4,810,Semi-Urban,26702.51,0
C-42136,Leonel Stairs,F,42,1454.9,Low,Working,66963.05,2,176,Semi-Urban,123377.32,0
C-3806,Darlena Carns,F,42,3373.93,Low,State servant,87428.36,2,964,Semi-Urban,149439.3,0
C-48624,Colby Mulvihill,M,59,2189.32,Low,Working,51414.16,2,784,Semi-Urban,93869.52,0
C-8984,Gerard Weeks,M,54,2106.64,Low,Working,19579.51,1,335,Rural,33182.18,0
C-48529,Bill Coryell,F,39,3819.81,Low,Commercial associate,193038.95,3,228,Urban,248010.69,0
C-40370,Polly Hobart,F,51,1415.43,Low,Working,46131.75,3,279,Rural,81797.13,0
C-46884,Lawerence Raglin,F,59,1829.7,Low,Working,45317.36,3,160,Semi-Urban,70180.69,0
C-35850,Grace Meneses,F,22,3536.79,Low,Working,45422.53,2,503,Semi-Urban,79249.16,0
C-2745,Hilde Abbott,F,60,1691.38,Low,Working,65658.49,1,290,Rural,82148.76,0
C-41750,Gracie Lenhardt,F,60,2441.4,High,Pensioner,113468.5,2,793,Semi-Urban,154349.29,0
C-48049,Rex Abel,M,42,2219.29,Low,Working,62495.94,2,63,Semi-Urban,90301,0
C-48429,Bill Ybarbo,M,54,2483.18,Low,Working,105070.43,4,123,Semi-Urban,186287,0
C-46346,Delmer Pelosi,M,65,3469.27,High,Pensioner,192296.48,1,742,Rural,353010.4,0
C-46942,Bernadine River,F,58,1246.41,Low,Working,79463.54,1,241,Semi-Urban,88754.55,0
C-44698,Cornelia Turcios,M,61,2455.59,Low,Commercial associate,44101.51,2,775,Semi-Urban,62380.5,0
C-24348,Vinnie Cratty,M,38,1544.19,Low,Working,10632.08,1,503,Semi-Urban,14122.9,0
C-45962,Keitha Mars,M,62,1342.92,High,Pensioner,37316.37,3,70,Semi-Urban,42955.36,0
C-45336,Earlie Mackin,F,27,908.46,Low,Working,85342.2,4,797,Semi-Urban,99421.03,0
C-49758,Andrea Monsen,M,36,959.14,Low,State servant,46220.32,2,617,Semi-Urban,59949.45,0
C-46787,Nova Owings,M,38,1646.96,Low,Working,70427.02,1,272,Semi-Urban,93825.36,0
C-48892,Arielle Gregoire,M,18,2745.39,Low,Commercial associate,160717.25,2,230,Semi-Urban,255718.19,0
C-43649,Pauletta Bridge,M,18,2020.59,Low,Commercial associate,98853.06,1,615,Semi-Urban,157586.93,0
C-32370,Christene Kos,M,23,8237.17,Low,Working,91019.71,1,385,Semi-Urban,164594.51,0
C-45011,Kendrick Costillo,M,48,2174,Low,Working,58004.68,2,791,Semi-Urban,78978.78,0
C-42640,Rolf Liebold,M,21,1967.74,Low,Working,86978.63,3,914,Rural,160786.42,0
C-45518,Felicita Trottier,M,55,1871.89,Low,Working,24355.12,2,64,Semi-Urban,37294.13,0
C-43736,Colby Goolsby,M,63,1857.15,Low,Working,27423.64,3,483,Semi-Urban,47573.69,0
C-33531,Setsuko Duda,F,25,2539.57,Low,Commercial associate,45727.85,2,320,Semi-Urban,82648.78,0
C-31940,Whitley Dudgeon,M,39,1367.36,Low,Working,59372.42,4,718,Rural,105952.22,0
C-43998,Tobias Kenney,F,59,2134.72,Low,Working,66052.53,1,797,Rural,82914.54,0
C-7273,Donya Fannin,M,38,1347.77,Low,Working,56838.08,3,739,Semi-Urban,90280.98,0
C-25559,Gay Lueras,F,38,2595.91,Low,Working,81795.81,1,106,Semi-Urban,117308.99,0
C-49669,Kelsie Oceguera,F,49,5350.49,Low,Working,143605.41,2,716,Semi-Urban,266751.79,0
C-49054,Gricelda Seawood,F,63,2459.79,Low,Working,50021.49,4,709,Semi-Urban,62013.17,0
C-35519,Marvella Imai,M,64,1034.3,Low,Working,71005.15,3,447,Rural,88024.38,0
C-35853,Rufus Ohair,F,54,1639.22,Low,Working,27104.2,1,118,Semi-Urban,45061.73,0
C-41322,Teri Hiemstra,M,34,2831.97,Low,Working,122599.23,1,50,Rural,135318.06,0
C-43372,Benny Rickman,F,31,2288.77,Low,Commercial associate,92004.66,2,109,Semi-Urban,102544.98,0
C-17198,Teri Harlow,F,57,1839.25,Low,Working,77471.3,1,782,Semi-Urban,132858.93,0
C-49346,Dwain Sarabia,F,39,1121.85,Low,State servant,36087.75,2,919,Semi-Urban,65961.79,0
C-49160,Candida Propp,M,38,3891.83,Low,Commercial associate,70012.34,2,252,Semi-Urban,103194.58,0
C-44996,Kym Hofer,F,34,1847.76,Low,Working,165480.53,2,686,Semi-Urban,187231.87,0
C-2835,Deborah Gabriel,M,58,2434.47,Low,Working,104408.61,2,863,Semi-Urban,152951.19,0
C-48166,Antonietta Obando,M,39,1262.84,Low,Working,46187.4,3,730,Rural,74452.27,0
C-49263,Meghann Metheny,M,36,1842.85,Low,Working,71494.78,4,223,Semi-Urban,87946.61,0
C-41526,Elsa Borges,F,48,2701.69,Low,Commercial associate,80885.68,2,170,Urban,110667.46,0
C-29521,Armida Lajeunesse,F,58,1680.93,Low,Working,36900.99,1,846,Semi-Urban,65319.07,0
C-49449,Sonya Hanneman,F,50,2248.92,Low,Commercial associate,34287.7,2,155,Rural,45178.74,0
C-13106,Larae Frierson,F,62,2052.87,Low,Commercial associate,43798.78,1,594,Semi-Urban,50022.32,0
C-32407,Markita Jelley,M,51,1281.01,Low,Working,39032.37,2,357,Semi-Urban,47559.07,0
C-42968,Zoraida Mcandrews,M,40,6561.01,Low,Commercial associate,198904.78,2,229,Semi-Urban,283279.8,0
C-4588,Shawanda Molnar,M,48,2470.13,Low,State servant,149124.04,3,667,Rural,179917.25,0
C-5629,Mason Arroyo,M,30,2156.82,Low,Working,74189.19,1,573,Rural,120123.02,0
C-44561,Bethany Tarr,M,18,5242.11,Low,State servant,175913.35,3,979,Semi-Urban,307092.15,0
C-45167,Geraldine Adkins,F,63,1450.26,Low,Working,34252.72,2,839,Rural,60631.34,0
C-42078,Kenny Edick,M,23,2205.33,Low,Working,119859.03,3,470,Semi-Urban,151720.68,0
C-45908,Herbert Haan,M,18,2145.12,Low,Working,67779.86,2,24,Semi-Urban,93220.35,0
C-46912,Enid Joshi,F,20,3467.96,Low,Working,150528.38,2,969,Semi-Urban,167791.48,0
C-45580,Christene Vincelette,F,48,2840.25,Low,Working,35099.04,2,161,Urban,44010.96,0
C-46375,Cecile Prigge,M,18,3250.48,Low,Working,103971.08,4,504,Semi-Urban,174957.45,0
C-17842,Ranae Drewry,M,18,2463.71,Low,Working,125605.19,3,231,Semi-Urban,173013.09,0
C-41826,Kizzy Flewelling,F,28,1046.88,Low,Commercial associate,111042.39,2,897,Semi-Urban,156830.51,0
C-21808,Karoline Wedeking,M,19,1967.07,Low,Working,63257.26,3,937,Semi-Urban,90943.46,0
C-43868,Carmelo Kmetz,M,61,1584.65,Low,Working,167816.1,1,542,Semi-Urban,289632.27,0
C-42918,Manual Mcclean,M,22,1931.6,Low,Commercial associate,184732.25,2,618,Semi-Urban,266835.68,0
C-689,Alla Ibarra,F,24,1540.94,Low,Commercial associate,36853.61,2,447,Rural,60319.37,0
C-46173,Arletha Rothe,M,54,824.97,Low,Commercial associate,101706.07,2,453,Semi-Urban,121395.79,0
C-20136,Sheron Austria,F,49,3665.87,Low,Commercial associate,111091.74,2,554,Semi-Urban,144607.34,0
C-41815,Risa Greely,F,18,1844.3,Low,Commercial associate,79422.71,1,848,Semi-Urban,139501.37,0
C-46767,Jennell Millener,M,29,3126.86,Low,Commercial associate,203967.62,2,340,Semi-Urban,384363.18,0
C-27468,Leslie Deschamp,M,23,1385.2,Low,Working,31291.5,3,410,Semi-Urban,44770.95,0
C-48592,Nilda Vasquez,M,37,2716.48,Low,Working,79949.77,2,538,Rural,143631.59,0
C-47997,Bill Rodas,M,18,1221.21,Low,Working,21538.59,1,963,Semi-Urban,26131.03,0
C-42379,Jeanice Holz,F,40,2131.92,Low,Working,126582.75,3,808,Semi-Urban,181447.66,0
C-49193,Marylouise Swanson,M,24,5129.57,Low,Working,127988.29,1,329,Semi-Urban,164785.92,0
C-11598,Kayleen Litz,F,62,1516.49,Low,Working,117004.89,4,441,Rural,177034.73,0
C-46133,Alla Tome,F,64,1907.13,High,Pensioner,32735.81,1,330,Semi-Urban,50979.81,0
C-43337,Lesli Shoultz,M,59,3244.15,Low,Commercial associate,146924.13,4,15,Semi-Urban,262691.82,0
C-12705,Pattie Kistner,F,54,2729.68,Low,Working,81772.64,1,496,Semi-Urban,116087.81,0
C-43777,Lynn Devries,M,50,1815.3,Low,Working,157767.98,2,253,Semi-Urban,201590.55,0
C-33588,Kizzy Heyen,F,55,1379.14,Low,Working,52385.35,3,617,Rural,84138.69,0
C-43256,Cuc Cousin,M,18,2030.23,Low,Commercial associate,39382.76,1,183,Urban,67205.63,0
C-1453,Gay Immel,F,20,2108.75,Low,Commercial associate,28387.76,3,347,Urban,53379.87,0
C-44136,Erich Stebbins,M,51,3346.6,Low,Working,74351.86,2,602,Semi-Urban,120452.99,0
C-43214,Francie Liebel,F,47,3332.31,Low,Working,84619.72,2,80,Semi-Urban,158187.71,0
C-5338,Fanny Halliwell,M,18,3751.77,Low,Working,84041.66,2,791,Semi-Urban,105826.91,0
C-41558,Lorette Rouse,F,25,3401.24,Low,State servant,83282.22,3,557,Rural,95848.53,0
C-44350,Marlena Houseknecht,M,46,2078.42,Low,Working,50015.75,2,779,Semi-Urban,57080.91,0
C-42403,Sallie Sayre,F,37,1648.02,Low,Commercial associate,103762.96,3,162,Rural,121501.35,0
C-45249,Aleta Hatcher,M,45,4348.66,Low,Working,97378.88,4,418,Semi-Urban,182823.41,0
C-23152,Caleb Shoaf,F,63,2012.16,Low,Working,77101.77,1,316,Semi-Urban,115123.87,0
C-48286,Roslyn Mehr,M,25,3231.75,Low,Commercial associate,79058.16,2,309,Semi-Urban,138446.87,0
C-40890,Nolan Angeles,M,42,1037.87,Low,Working,35211.21,3,6,Rural,49044.21,0
C-24219,Blossom Dibella,M,39,3104.35,Low,Commercial associate,26308.21,1,236,Rural,42077.54,0
C-13715,Denise Como,M,55,1391.89,Low,Working,108814.36,2,31,Semi-Urban,191175.71,0
C-41333,Ulrike Funk,M,54,1901.53,Low,State servant,169482.75,1,110,Semi-Urban,212177.12,0
C-42346,Palma Arent,M,48,1130.95,Low,State servant,46257.78,2,916,Semi-Urban,68166.08,0
C-43706,Aletha Crochet,F,31,1444.72,Low,Commercial associate,48221.5,1,272,Semi-Urban,58498.09,0
C-42457,Dean Pardo,M,20,692.72,Low,Working,17250.1,4,906,Semi-Urban,25768.05,0
C-44086,Julius Kollar,M,21,3278.35,Low,Working,72643.62,3,736,Rural,126518.3,0
C-48078,Pauletta Robards,M,31,1557.81,Low,Working,68165.96,3,958,Semi-Urban,125441.74,0
C-46139,Keva Leisy,M,44,2816.11,Low,Working,40580.43,1,2,Semi-Urban,71292.03,0
C-42582,Melonie Cleary,F,18,3155.17,Low,Working,63788.32,2,310,Semi-Urban,115375.16,0
C-49737,Danny Paolucci,F,44,3204.15,Low,Working,150061.3,4,451,Rural,227272.18,0
C-24234,Lucio Seeger,M,34,3714.2,Low,Working,73068.18,2,948,Semi-Urban,83228.29,0
C-45361,Marylouise Angeles,F,54,1650.7,Low,Working,77822.52,2,968,Semi-Urban,118507.55,0
C-14727,Sybil Kandoll,M,55,1841.3,Low,Working,41202.36,0,738,Semi-Urban,64033.98,0
C-48263,Nakita Eriksen,M,20,2811.49,Low,Commercial associate,184883.75,5,344,Urban,287931,0
C-49951,Cami Sutherlin,F,65,4361.73,High,Pensioner,130662.77,1,216,Rural,196499.29,0
C-14604,Sallie Eriksen,M,50,1643.77,Low,Working,41337.78,4,368,Rural,61933.68,0
C-46082,Torri Bradham,F,52,4267.27,Low,State servant,285200.13,4,583,Semi-Urban,470924.24,0
C-48209,Lakeesha Swope,M,64,2787.8,Low,Working,71811.64,2,514,Rural,128340.85,0
C-23665,Margarito Moss,M,36,1230.43,Low,Working,31982.94,3,15,Semi-Urban,38935.02,0
C-48219,Nicki Lightford,M,65,2411.49,High,Pensioner,108669.22,2,771,Semi-Urban,169538.56,0
C-47656,Luetta Ardoin,M,64,1959.14,Low,Working,17993.16,2,399,Semi-Urban,31932.06,0
C-12758,Danica Dunmire,M,34,3684.88,Low,Working,74265.95,2,980,Semi-Urban,84866.58,0
C-775,Geraldine Durante,M,18,2561.88,Low,Working,95381.02,2,842,Semi-Urban,153606.29,0
C-43596,Gina Border,F,23,3653.46,Low,Commercial associate,191380.58,4,290,Semi-Urban,273087.84,0
C-36575,Faustina Galyean,M,18,10261.82,Low,Working,96678.16,4,317,Rural,134731.05,0
C-42802,Nilda Harriston,M,53,1108.35,Low,Working,41240.79,1,294,Semi-Urban,60875.22,0
C-45428,Houston Cao,M,65,1401.39,High,Pensioner,107573.25,2,612,Semi-Urban,141307.71,0
C-47764,Levi Boyce,F,63,3022.96,Low,Working,199588.43,2,579,Semi-Urban,318534.06,0
C-45496,Manual Swanson,M,61,953.5,Low,Working,31359.68,2,794,Semi-Urban,59495.03,0
C-43677,Patience Swope,F,20,5230.71,Low,Working,223728.46,2,654,Semi-Urban,369595.59,0
C-46005,Risa Lenhardt,M,53,1079.08,Low,Working,48867.02,4,180,Semi-Urban,70719.1,0
C-28988,Pennie Burkhardt,F,42,2687.8,Low,Commercial associate,35897.11,3,392,Semi-Urban,39810.62,0
C-32747,Stephane Hennessee,M,52,3161.79,Low,Commercial associate,87517.62,1,680,Urban,97088.58,0
C-41400,Nilda Lamantia,M,51,3729.07,Low,State servant,100852.62,3,344,Urban,168093.05,0
C-41986,Dean Keyes,F,32,2972.16,Low,Working,113600.58,3,501,Semi-Urban,136289.26,0
C-1737,Enid Perryman,M,26,2638.18,Low,Working,77446.8,2,100,Rural,86098.75,0
C-33254,Joyce Oatis,F,39,3193.43,Low,Working,32278.1,1,22,Semi-Urban,55493.09,0
C-48994,Angelyn Greely,F,25,2718.76,Low,Working,88836.94,2,902,Semi-Urban,107653.37,0
C-47215,Trudi Seger,F,24,1729.71,Low,Working,117288.43,4,650,Semi-Urban,196012.75,0
C-47162,Darlena Jarnigan,M,38,3089.8,Low,Working,125150.83,3,94,Urban,223933.56,0
C-44041,Bryce Yann,M,18,1265.76,Low,Commercial associate,54753.2,2,24,Rural,98080.26,0
C-44782,Nada Abel,M,64,2834.65,Low,Working,129123.46,3,954,Semi-Urban,195343.29,0
C-47548,Jenni Millican,M,39,5006.5,Low,State servant,72322.61,3,110,Semi-Urban,84373,0
C-46231,Rebecka Mesta,M,50,1957.66,Low,Working,81333.07,1,628,Semi-Urban,126110.69,0
C-7956,Sonya Lamantia,F,33,1681.48,Low,State servant,22771.43,3,251,Rural,36308.41,0
C-38743,Phung Prigge,M,18,5672.98,Low,Working,138547.27,3,172,Semi-Urban,238934.12,0
C-49712,Alaina Hooser,F,18,2360.33,Low,Working,81225.65,4,540,Rural,124815.65,0
C-40654,Lenita Mast,F,39,3334.19,Low,Working,70846.16,2,931,Semi-Urban,95287.55,0
